Item Number,Description,Size 1,Size 2,Store,Dept.,Category,SubCat,Vendor,Order Number,OnHand,OnOrder,Layaway,Committed,Cost,PriceUnits,Price,YTD Sales,OrdPt,OrdUp2,LastSale,G/L,Bin Location
1082,Custom yellow v-neck tee,M,YELLOW,1,5,!Undefined,!Undefined,260,LEMON AA2456W,0,0,0,0,19.65,1,20,0,0,0,20140620,120010,
1082,Custom yellow v-neck tee,S,YELLOW,1,5,!Undefined,!Undefined,260,LEMON AA2456W,0,0,0,0,19.65,1,20,0,0,0,20140620,120010,
1082,Custom yellow v-neck tee,XL,YELLOW,1,5,!Undefined,!Undefined,260,LEMON AA2456W,0,0,0,0,19.65,1,20,0,0,0,20140620,120010,
1082B,Custom Baby blue v-neck tee,L,BLUE,1,5,!Undefined,!Undefined,260,1082B,0,0,0,0,19.65,1,20,120,0,0,20141014,120010,
1082B,Custom Baby blue v-neck tee,M,BLUE,1,5,!Undefined,!Undefined,260,1082B,0,0,0,0,19.65,1,20,120,0,0,20141014,120010,
1083,Custom NHCT v-neck tee,L,KEYLIME,1,5,!Undefined,!Undefined,260,#3587 KEY LIME,0,0,0,0,15,1,15,0,0,0,20140605,120010,
1083,Custom NHCT v-neck tee,M,KEYLIME,1,5,!Undefined,!Undefined,260,#3587 KEY LIME,0,0,0,0,15,1,15,0,0,0,20140605,120010,
1083,Custom NHCT v-neck tee,S,KEYLIME,1,5,!Undefined,!Undefined,260,#3587 KEY LIME,0,0,0,0,15,1,15,0,0,0,20140605,120010,
1083,Custom NHCT v-neck tee,XL,KEYLIME,1,5,!Undefined,!Undefined,260,#3587 KEY LIME,0,0,0,0,15,1,15,0,0,0,20140605,120010,
1084,Custom advisor buttons,,,1,7,!Undefined,!Undefined,325,1084,0,0,0,0,0.35,1,0.47,0,0,0,20140618,120010,
1085A,Womanly Always Symphony bracelet-ss,,,1,4,!Undefined,!Undefined,314,1085A,0,0,0,0,5.95,1,13.5,-4.725,0,0,20150225,120010,
1085B,Speak Kindly Symphony bracelet-ss,,,1,4,!Undefined,!Undefined,314,1085B,0,0,0,0,5.95,1,13.5,426.6,0,0,20150420,120010,
1085C,Chi Omega's Welfare Symphony bracelet-ss,,,1,4,!Undefined,!Undefined,314,1085C,0,0,0,0,0.525,1,13.5,5.4,0,0,20150528,120010,
1086,Petite heart neckalce - sterling silver,,,1,4,!Undefined,!Undefined,314,1086,0,0,0,0,9.95,1,22.5,184.5,0,0,20150528,120010,
1087,Infinity necklace - sterling silver,,,1,4,!Undefined,!Undefined,314,1087,0,0,0,0,10.95,1,24.5,171.5,0,0,20150410,120010,
1088,Cast iron owl tea light holder,,,1,3,!Undefined,!Undefined,338,203919,9,0,0,0,8,1,18,18,0,0,20150123,120010,
1089,Cast iron owl placecard holder/set of 4,,,1,3,!Undefined,!Undefined,338,203746,9,0,0,0,7.5,1,17,0,0,0,0,120010,
108A,Navy baseball cap w/white emb.,,,1,1,8,!Undefined,341,108A,12,12,0,0,9,1,19.5,483.6,0,0,20150828,120010,
108B,Rho Mu baseball cap,,,1,7,!Undefined,!Undefined,341,108B,0,0,0,0,9,1,14.5,783,0,0,20141111,120010,
109,"Long oval dish w/4 owls - 14.5""L",,,1,3,!Undefined,!Undefined,399,27-VERDE/417,4,0,0,0,19,1,43,34,0,0,20150724,120010,
1090,Owletts medium soft bound journal,,,1,2,!Undefined,!Undefined,326,POWL44 OWLETS,0,0,0,0,5,1,11,85.8,0,0,20150921,120010,
1091,Owletts small soft bound journal,,,1,2,!Undefined,!Undefined,326,POWL87 OWLETS,22,0,0,0,4,1,9,36,0,0,20150427,120010,
1092,Owlets folded notes (16 count),,,1,2,!Undefined,!Undefined,326,POWL53 OWLETS,0,0,0,0,5,1,11,75.35,0,0,20150520,120010,
1093,Owl sticky notes set,,,1,2,!Undefined,!Undefined,326,POWL34 OWLETS,47,0,0,0,2.475,1,6,355.5,0,0,20150814,120010,
1094G,Greek letter twist band ring,5,GOLD,1,4,!Undefined,!Undefined,432,RN-027-YGP,2,0,0,0,22,1,49,0,0,0,0,120010,
1094G,Greek letter twist band ring,5,SILVER,1,4,!Undefined,!Undefined,432,RN-027-YGP,0,0,0,0,22,1,49,0,0,0,0,120010,
1094G,Greek letter twist band ring,6,GOLD,1,4,!Undefined,!Undefined,432,RN-027-YGP,2,0,0,0,22,1,49,0,0,0,0,120010,
1094G,Greek letter twist band ring,6,SILVER,1,4,!Undefined,!Undefined,432,RN-027-YGP,0,0,0,0,22,1,49,0,0,0,0,120010,
1094G,Greek letter twist band ring,7,GOLD,1,4,!Undefined,!Undefined,432,RN-027-YGP,2,0,0,0,22,1,49,0,0,0,0,120010,
1094G,Greek letter twist band ring,7,SILVER,1,4,!Undefined,!Undefined,432,RN-027-YGP,0,0,0,0,22,1,49,0,0,0,0,120010,
1094G,Greek letter twist band ring,8,GOLD,1,4,!Undefined,!Undefined,432,RN-027-YGP,2,0,0,0,22,1,49,0,0,0,0,120010,
1094G,Greek letter twist band ring,8,SILVER,1,4,!Undefined,!Undefined,432,RN-027-YGP,0,0,0,0,22,1,49,0,0,0,0,120010,
1094G,Greek letter twist band ring,9,GOLD,1,4,!Undefined,!Undefined,432,RN-027-YGP,2,0,0,0,22,1,49,0,0,0,0,120010,
1094G,Greek letter twist band ring,9,SILVER,1,4,!Undefined,!Undefined,432,RN-027-YGP,0,0,0,0,22,1,49,0,0,0,0,120010,
1094S,Greek letter twist band ring,5,SILVER,1,4,!Undefined,!Undefined,432,RN-027-Z-SIL,2,0,0,0,22,1,49,0,0,0,0,120010,
1094S,Greek letter twist band ring,6,SILVER,1,4,!Undefined,!Undefined,432,RN-027-Z-SIL,0,0,0,0,22,1,49,0,0,0,0,120010,
1094S,Greek letter twist band ring,7,SILVER,1,4,!Undefined,!Undefined,432,RN-027-Z-SIL,1,0,0,0,22,1,49,0,0,0,0,120010,
1094S,Greek letter twist band ring,8,SILVER,1,4,!Undefined,!Undefined,432,RN-027-Z-SIL,2,0,0,0,22,1,49,0,0,0,0,120010,
1094S,Greek letter twist band ring,9,SILVER,1,4,!Undefined,!Undefined,432,RN-027-Z-SIL,1,0,0,0,22,1,49,0,0,0,0,120010,
1095G,Greek letter disk ring,5,GOLD,1,4,!Undefined,!Undefined,432,RN-026-YGP,0,2,0,0,20,1,45,81,0,0,20150803,120010,
1095G,Greek letter disk ring,5,SILVER,1,4,!Undefined,!Undefined,432,RN-026-YGP,0,0,0,0,20,1,45,0,0,0,0,120010,
1095G,Greek letter disk ring,6,GOLD,1,4,!Undefined,!Undefined,432,RN-026-YGP,2,0,0,0,20,1,45,0,0,0,0,120010,
1095G,Greek letter disk ring,6,SILVER,1,4,!Undefined,!Undefined,432,RN-026-YGP,0,0,0,0,20,1,45,0,0,0,0,120010,
1095G,Greek letter disk ring,7,GOLD,1,4,!Undefined,!Undefined,432,RN-026-YGP,1,0,0,0,20,1,45,0,0,0,0,120010,
1095G,Greek letter disk ring,7,SILVER,1,4,!Undefined,!Undefined,432,RN-026-YGP,0,0,0,0,20,1,45,0,0,0,0,120010,
1095G,Greek letter disk ring,8,GOLD,1,4,!Undefined,!Undefined,432,RN-026-YGP,2,0,0,0,20,1,45,0,0,0,0,120010,
1095G,Greek letter disk ring,8,SILVER,1,4,!Undefined,!Undefined,432,RN-026-YGP,0,0,0,0,20,1,45,0,0,0,0,120010,
1095G,Greek letter disk ring,9,GOLD,1,4,!Undefined,!Undefined,432,RN-026-YGP,1,2,0,0,20,1,45,36,0,0,20150731,120010,
1095G,Greek letter disk ring,9,SILVER,1,4,!Undefined,!Undefined,432,RN-026-YGP,0,0,0,0,20,1,45,0,0,0,0,120010,
1095S,Greek letter disk ring,5,SILVER,1,4,!Undefined,!Undefined,432,RN-026-Z-SIL,1,2,0,0,20,1,45,0,0,0,0,120010,
1095S,Greek letter disk ring,6,SILVER,1,4,!Undefined,!Undefined,432,RN-026-Z-SIL,2,0,0,0,20,1,45,0,0,0,0,120010,
1095S,Greek letter disk ring,7,SILVER,1,4,!Undefined,!Undefined,432,RN-026-Z-SIL,2,0,0,0,20,1,45,0,0,0,0,120010,
1095S,Greek letter disk ring,8,SILVER,1,4,!Undefined,!Undefined,432,RN-026-Z-SIL,1,0,0,0,20,1,45,0,0,0,0,120010,
1095S,Greek letter disk ring,9,SILVER,1,4,!Undefined,!Undefined,432,RN-026-Z-SIL,1,2,0,0,20,1,45,36,0,0,20150731,120010,
1096G,Mini Odyssey bracelet,GOLD,ONE SIZE,1,4,!Undefined,!Undefined,432,BR-021-YGP,2,3,0,0,26.5,1,59,47.2,0,0,20150831,120010,
1096S,Mini Odyssey bracelet,SILVER,ONE SIZE,1,4,!Undefined,!Undefined,432,BR-021-Z-SIL,3,3,0,0,26.5,1,59,0,0,0,0,120010,
1097G,"Small original lavaliere necklace-18""",,,1,4,!Undefined,!Undefined,432,NK-010-1-YGP,0,18,0,0,20,1,45,33.75,0,0,20150918,120010,
1098G,"Horizontal lavaliere necklace-18""",,,1,4,!Undefined,!Undefined,432,NK-014-YGP,11,0,0,0,22,1,49,85.75,0,0,20151001,120010,
1098S,"Horizontal lavaliere necklace-18""",,,1,4,!Undefined,!Undefined,432,NK-014-SIL,4,0,0,0,22,1,49,-49,0,0,0,120010,
1099,Owl chocolate dish towel,,,1,3,!Undefined,!Undefined,338,203643,7,0,0,0,2.75,1,7,16.8,0,0,20150303,120010,
109G,Girl owl travel pillow,,,1,3,!Undefined,!Undefined,346,84904,1,0,0,0,9.75,1,22,8,0,0,20150226,120010,
11,"Let It Be Button - 1.25"" D",,,1,3,!Undefined,!Undefined,324,BTN012,36,0,0,0,1,1,2.25,0,0,0,20131014,120010,
110,Watermelon v-neck s/s letter tee,L,PINK,1,1,2,!Undefined,310,SOUL_1427417 COM COL,1,4,0,0,14.25,1,30.5,35.075,0,0,20150928,120010,
110,Watermelon v-neck s/s letter tee,L,WHITE,1,1,2,!Undefined,310,SOUL_1427417 COM COL,0,0,0,0,14.25,1,30.5,0,0,0,0,120010,
110,Watermelon v-neck s/s letter tee,M,GREEN,1,1,2,!Undefined,310,SOUL_1427417 COM COL,0,0,0,0,14.25,1,30.5,0,0,0,0,120010,
110,Watermelon v-neck s/s letter tee,M,PINK,1,1,2,!Undefined,310,SOUL_1427417 COM COL,5,0,0,0,14.25,1,30.5,221.125,0,0,20150928,120010,
110,Watermelon v-neck s/s letter tee,M,WHITE,1,1,2,!Undefined,310,SOUL_1427417 COM COL,0,0,0,0,14.25,1,30.5,0,0,0,0,120010,
110,Watermelon v-neck s/s letter tee,S,PINK,1,1,2,!Undefined,310,SOUL_1427417 COM COL,2,4,0,0,14.25,1,30.5,140.3,0,0,20150731,120010,
110,Watermelon v-neck s/s letter tee,S,WHITE,1,1,2,!Undefined,310,SOUL_1427417 COM COL,0,0,0,0,14.25,1,30.5,0,0,0,0,120010,
110,Watermelon v-neck s/s letter tee,XL,PINK,1,1,2,!Undefined,310,SOUL_1427417 COM COL,1,4,0,0,14.25,1,30.5,24.4,0,0,20150731,120010,
110,Watermelon v-neck s/s letter tee,XL,WHITE,1,1,2,!Undefined,310,SOUL_1427417 COM COL,0,0,0,0,14.25,1,30.5,0,0,0,0,120010,
110,Watermelon v-neck s/s letter tee,XXL,PINK,1,1,2,!Undefined,310,SOUL_1427417 COM COL,0,0,0,0,14.25,1,30.5,0,0,0,0,120010,
110A, Alumna Decal,,,1,3,!Undefined,!Undefined,260,110A,2300,0,0,0,0.24,1,1,112.35,0,0,20150805,120010,
110A - KA,Alumna decals,,,1,7,!Undefined,!Undefined,260,110A - KA,0,0,0,0,0.24,1,0.3,106.5,0,0,20150421,120010,
110B,Custom Alumna Decal,,,1,7,!Undefined,!Undefined,260,110B,0,0,0,0,0.18,1,0.25,0,0,0,20100422,120010,
112,Raspberry Pigment Dyed cap,,,1,1,8,!Undefined,369,ADAMS E. WASHED,0,0,0,0,10.5,1,22.5,38.5,0,0,20150618,120010,
112B,"Boy owl 5"" tooth fairy",,,1,3,!Undefined,!Undefined,346,84809,0,0,0,0,5.5,1,12.5,20,0,0,20150210,120010,
113,Large post it note - 4 X 6 50 sheets,,,1,2,!Undefined,!Undefined,260,113,151,0,0,0,1.6,1,3.5,26.6,0,0,20150915,120010,
114,Turquoise Cap with Laurel Wreath XO,,,1,1,8,!Undefined,369,114,0,0,0,0,10.5,1,22.5,45,0,0,20150302,120010,
115,Speak Kindly s/s v- neck tee,L,RED,1,1,2,!Undefined,310,THOUGHTFULLY_1434502,9,0,0,0,11.5,1,25,75,0,0,20150824,120010,
115,Speak Kindly s/s v- neck tee,M,RED,1,1,2,!Undefined,310,THOUGHTFULLY_1434502,4,0,0,0,11.5,1,25,22.5,0,0,20150803,120010,
115,Speak Kindly s/s v- neck tee,S,RED,1,1,2,!Undefined,310,THOUGHTFULLY_1434502,2,0,0,0,11.5,1,25,70,0,0,20150731,120010,
115,Speak Kindly s/s v- neck tee,XL,RED,1,1,2,!Undefined,310,THOUGHTFULLY_1434502,4,0,0,0,11.5,1,25,0,0,0,0,120010,
116,Olivia short sleeve tee,L,GREEN,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,20140502,120010,
116,Olivia short sleeve tee,L,KEYLIME,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,20130611,120010,
116,Olivia short sleeve tee,L,WHITE,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,0,120010,
116,Olivia short sleeve tee,L,YELLOW,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,-11,0,0,20150901,120010,
116,Olivia short sleeve tee,M,FUSCHIA,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,0,120010,
116,Olivia short sleeve tee,M,GREEN,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,20140703,120010,
116,Olivia short sleeve tee,M,KEYLIME,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,20140428,120010,
116,Olivia short sleeve tee,M,WHITE,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,0,120010,
116,Olivia short sleeve tee,M,YELLOW,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,1,0,0,0,8,1,17,-12,0,0,20140429,120010,
116,Olivia short sleeve tee,S,GREEN,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,0,120010,
116,Olivia short sleeve tee,S,KEYLIME,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,20131011,120010,
116,Olivia short sleeve tee,S,WHITE,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,0,120010,
116,Olivia short sleeve tee,S,YELLOW,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,-17,0,0,20140804,120010,
116,Olivia short sleeve tee,XL,GREEN,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,20140502,120010,
116,Olivia short sleeve tee,XL,KEYLIME,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,0,120010,
116,Olivia short sleeve tee,XL,WHITE,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,0,120010,
116,Olivia short sleeve tee,XL,YELLOW,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,20140613,120010,
116,Olivia short sleeve tee,XXL,WHITE,1,1,2,!Undefined,369,GILDAN SHORT SLEEVE,0,0,0,0,8,1,17,0,0,0,0,120010,
116B,Olivia short sleeve pocket tee,L,WHITE,1,1,2,!Undefined,369,116B,0,4,0,0,9,1,20,12,0,0,20150717,120010,
116B,Olivia short sleeve pocket tee,M,WHITE,1,1,2,!Undefined,369,116B,0,4,0,0,9,1,20,-20,0,0,20141211,120010,
116B,Olivia short sleeve pocket tee,S,WHITE,1,1,2,!Undefined,369,116b,0,0,0,0,9,1,20,60.5,0,0,20141211,120010,
116B,Olivia short sleeve pocket tee,XL,WHITE,1,1,2,!Undefined,369,116B,0,3,0,0,9,1,20,24,0,0,20150908,120010,
116B,Olivia short sleeve pocket tee,XS,WHITE,1,1,2,!Undefined,369,116B,0,0,0,0,9,1,20,0,0,0,0,120010,
117,Comfort Colors Twiggy tee,L,BLUE,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,0,0,0,11.5,1,24.5,0,0,0,0,120010,
117,Comfort Colors Twiggy tee,L,GREEN,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,4,0,0,11.5,1,24.5,18,0,0,20150608,120010,
117,Comfort Colors Twiggy tee,L,TAN,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,3,0,0,11.5,1,24.5,9.6,0,0,20150731,120010,
117,Comfort Colors Twiggy tee,L,WHITE,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,0,0,0,11.5,1,24.5,0,0,0,0,120010,
117,Comfort Colors Twiggy tee,M,GREEN,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,6,0,0,11.5,1,24.5,0,0,0,20140912,120010,
117,Comfort Colors Twiggy tee,M,TAN,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,6,0,0,11.5,1,24.5,0,0,0,20140110,120010,
117,Comfort Colors Twiggy tee,M,WHITE,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,0,0,0,11.5,1,24.5,0,0,0,0,120010,
117,Comfort Colors Twiggy tee,M,YELLOW,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,0,0,0,11.5,1,24.5,0,0,0,20140422,120010,
117,Comfort Colors Twiggy tee,S,BLUE,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,0,0,0,11.5,1,24.5,0,0,0,0,120010,
117,Comfort Colors Twiggy tee,S,GREEN,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,6,0,0,11.5,1,24.5,0,0,0,20140425,120010,
117,Comfort Colors Twiggy tee,S,TAN,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,6,0,0,11.5,1,24.5,-24,0,0,20150901,120010,
117,Comfort Colors Twiggy tee,S,WHITE,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,0,0,0,11.5,1,24.5,0,0,0,0,120010,
117,Comfort Colors Twiggy tee,XL,BLACK,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,0,0,0,11.5,1,24.5,0,0,0,0,120010,
117,Comfort Colors Twiggy tee,XL,BLUE,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,0,0,0,11.5,1,24.5,0,0,0,0,120010,
117,Comfort Colors Twiggy tee,XL,GREEN,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,3,0,0,11.5,1,24.5,24,0,0,20150618,120010,
117,Comfort Colors Twiggy tee,XL,TAN,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,0,0,0,11.5,1,24.5,-24,0,0,20150908,120010,
117,Comfort Colors Twiggy tee,XL,WHITE,1,1,2,!Undefined,369,COMFORT COLORS POCKE,0,0,0,0,11.5,1,24.5,0,0,0,0,120010,
117B,Custom Zeta Alpha Infinity Scarf,,,1,7,!Undefined,!Undefined,341,117B,0,0,0,0,18.5,1,20,0,0,0,0,120010,
118,"NOTECARDS, HEADQUARTERS",,,1,2,!Undefined,!Undefined,,118,0,0,0,0,2.9,1,6,7,0,0,20150408,120010,
119,"POSTCARDS, EXECUTIVE HEADQUARTERS",,,1,2,!Undefined,!Undefined,,119,0,0,0,0,0.121,1,0.35,19.36,0,0,20150414,120010,
12,Hoos there owl door mat - 18 x 30,,,1,3,!Undefined,!Undefined,399,36-RUBBER/4133,1,0,0,0,28,1,62.5,0,0,0,0,120010,
120,Yellow owl boxer shorts,L,WHITE,1,1,4,!Undefined,354,BOX W,0,0,0,0,12.5,1,27,0,0,0,20111129,120010,
120,Yellow owl boxer shorts,L,YELLOW,1,1,4,!Undefined,354,120,4,0,0,0,12.5,1,27,27,0,0,20150622,120010,
120,Yellow owl boxer shorts,L/XL,YELLOW,1,1,4,!Undefined,354,BOX W,0,0,0,0,12.5,1,27,0,0,0,0,120010,
120,Yellow owl boxer shorts,M,GREEN,1,1,4,!Undefined,354,BOX W,0,0,0,0,12.5,1,27,0,0,0,0,120010,
120,Yellow owl boxer shorts,M,WHITE,1,1,4,!Undefined,354,BOX W,0,0,0,0,12.5,1,27,0,0,0,0,120010,
120,Yellow owl boxer shorts,M,YELLOW,1,1,4,!Undefined,354,120,1,0,0,0,12.5,1,27,54,0,0,20150622,120010,
120,Yellow owl boxer shorts,S,RED,1,1,4,!Undefined,354,BOX W,0,0,0,0,12.5,1,27,0,0,0,0,120010,
120,Yellow owl boxer shorts,S,WHITE,1,1,4,!Undefined,354,BOX W,0,0,0,0,12.5,1,27,0,0,0,0,120010,
120,Yellow owl boxer shorts,S,YELLOW,1,1,4,!Undefined,354,120,0,0,0,0,12.5,1,27,70.8,0,0,20150826,120010,
120,Yellow owl boxer shorts,S/M,WHITE,1,1,4,!Undefined,354,BOX W,0,0,0,0,12.5,1,27,0,0,0,0,120010,
120,Yellow owl boxer shorts,S/M,YELLOW,1,1,4,!Undefined,354,BOX W,0,0,0,0,12.5,1,27,0,0,0,0,120010,
120,Yellow owl boxer shorts,XL,YELLOW,1,1,4,!Undefined,354,BOX W,0,0,0,0,12.5,1,27,0,0,0,0,120010,
120,Yellow owl boxer shorts,XS,WHITE,1,1,4,!Undefined,354,BOX W,0,0,0,0,12.5,1,27,0,0,0,0,120010,
120,Yellow owl boxer shorts,XS,YELLOW,1,1,4,!Undefined,354,BOX W,0,0,0,0,12.5,1,27,0,0,0,0,120010,
121,4 piece magnetic 4 x 6 frame,,,1,3,!Undefined,!Undefined,395,121,0,0,0,0,16.5,1,37,-9.25,0,0,20140912,120010,
121G,"Girl owl 12"" pillow",,,1,3,!Undefined,!Undefined,346,84919,0,0,0,0,12,1,27,18,0,0,20150226,120010,
122,Custom Alpha Alpha Marketing tees,L,BLUE,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,L,GREEN,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,L,GREY/ASH,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,L,PAPRIKA,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,L,RED,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,M,BLUE,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,M,GREEN,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,M,GREY/ASH,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,M,PAPRIKA,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,M,RED,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,S,BLUE,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,S,GREEN,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,S,GREY/ASH,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,S,PAPRIKA,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,S,RED,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,XL,BLUE,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,XL,GREEN,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,XL,GREY/ASH,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,XL,RED,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,XXL,BLUE,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,XXL,GREY/ASH,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122,Custom Alpha Alpha Marketing tees,XXL,RED,1,7,!Undefined,!Undefined,260,122,0,0,0,0,5.75,1,7.25,0,0,0,0,120010,
122A,Pi Delta Baseball/Philanthropy tee,L,WHITE,1,9,!Undefined,!Undefined,260,122A,0,0,0,0,12.5,1,15.75,0,0,0,20101115,120010,
122A,Pi Delta Baseball/Philanthropy tee,M,WHITE,1,9,!Undefined,!Undefined,260,122A,0,0,0,0,12.5,1,15.75,0,0,0,0,120010,
122A,Pi Delta Baseball/Philanthropy tee,S,WHITE,1,9,!Undefined,!Undefined,260,122A,0,0,0,0,12.5,1,15.75,0,0,0,20101115,120010,
122A,Pi Delta Baseball/Philanthropy tee,XL,WHITE,1,9,!Undefined,!Undefined,260,122A,0,0,0,0,12.5,1,15.75,0,0,0,20101115,120010,
122B,Pi Delta Maroon Philanthropy tees,L,RED,1,9,!Undefined,!Undefined,260,122B,0,0,0,0,5.75,1,8,0,0,0,20101115,120010,
122B,Pi Delta Maroon Philanthropy tees,M,RED,1,9,!Undefined,!Undefined,260,122B,0,0,0,0,5.75,1,8,0,0,0,20101115,120010,
122B,Pi Delta Maroon Philanthropy tees,S,RED,1,9,!Undefined,!Undefined,260,122B,0,0,0,0,5.75,1,8,0,0,0,20101115,120010,
122B,Pi Delta Maroon Philanthropy tees,XL,RED,1,9,!Undefined,!Undefined,260,122B,0,0,0,0,5.75,1,8,0,0,0,20101115,120010,
123,Ollie butter long sleeve tee,L,GREY/ASH,1,1,9,!Undefined,369,123,0,0,0,0,12.25,1,26,0,0,0,20131202,120010,
123,Ollie butter long sleeve tee,L,WHITE,1,1,9,!Undefined,369,123,0,0,0,0,12.25,1,26,0,0,0,0,120010,
123,Ollie butter long sleeve tee,L,YELLOW,1,1,9,!Undefined,369,123,10,0,0,0,12.25,1,26,48.1,0,0,20141203,120010,
123,Ollie butter long sleeve tee,M,WHITE,1,1,9,!Undefined,369,123,0,0,0,0,12.25,1,26,0,0,0,0,120010,
123,Ollie butter long sleeve tee,M,YELLOW,1,1,9,!Undefined,369,123,10,0,0,0,12.25,1,26,182,0,0,20150427,120010,
123,Ollie butter long sleeve tee,S,WHITE,1,1,9,!Undefined,369,123,0,0,0,0,12.25,1,26,0,0,0,0,120010,
